Clustering results for file  I01_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"DB_0.08_3",0.993413173652695,0,0.940291974469276,0,1,0,0.936304659841164,0,9,0
"DB_0.09_3",0.996407185628743,0,0.941443655528966,0,1,0,0.93753248532754,0,10,0
"DB_0.1_3",0.997005988023952,0,0.941458006694819,0,1,0,0.937547699442036,0,10,0
"DB_0.04_4",0.977245508982036,0,0.932017092238531,0,1,0,0.927491388157789,0,8,0
"DB_0.05_4",0.980838323353293,0,0.932188588670472,0,1,0,0.927670260332875,0,7,0
"DB_0.06_4",0.986826347305389,0,0.937976413858921,0,1,0,0.933839175548119,0,6,0
"DB_0.07_4",0.986826347305389,0,0.937976413858921,0,1,0,0.933839175548119,0,6,0
"DB_0.08_4",0.988023952095808,0,0.940231699572694,0,1,0,0.936244020054346,0,6,0
"DB_0.09_4",0.989221556886228,0,0.941383380632384,0,1,0,0.937471630725235,0,6,0
"DB_0.1_4",0.989820359281437,0,0.941402037147993,0,1,0,0.937491149497521,0,6,0
"DB_0.04_5",0.974850299401198,0,0.930790067558113,0,1,0,0.926188158515008,0,8,0
"DB_0.05_5",0.979640718562874,0,0.932085977834624,0,1,0,0.927561810411335,0,8,0
"DB_0.06_5",0.98622754491018,0,0.936849847339473,0,1,0,0.93263792627042,0,6,0
"DB_0.07_5",0.986826347305389,0,0.937976413858921,0,1,0,0.933839175548119,0,6,0
"DB_0.08_5",0.988023952095808,0,0.940231699572694,0,1,0,0.936244020054346,0,6,0
"DB_0.09_5",0.988622754491018,0,0.940255378996351,0,1,0,0.936268742742677,0,6,0
"DB_0.1_5",0.989820359281437,0,0.941402037147993,0,1,0,0.937491149497521,0,6,0
"DB_0.04_6",0.967065868263473,0,0.930529593897884,0,1,0,0.925927767810349,0,6,0
"DB_0.05_6",0.975449101796407,0,0.931942466176096,0,1,0,0.927417904542675,0,7,0
"DB_0.06_6",0.984431137724551,0,0.936722839521676,0,1,0,0.932503842315064,0,7,0
"DB_0.07_6",0.986826347305389,0,0.937976413858921,0,1,0,0.933839175548119,0,6,0
"DB_0.08_6",0.988023952095808,0,0.940231699572694,0,1,0,0.936244020054346,0,6,0
"DB_0.09_6",0.988622754491018,0,0.940255378996351,0,1,0,0.936268742742677,0,6,0
"DB_0.1_6",0.989221556886228,0,0.94027403551196,0,1,0,0.936288254029489,0,6,0
"HDB_3",0.994610778443114,0,0.943492284454458,0,1,0,0.939718225763856,0,13,0
"HDB_4",0.990419161676647,0,0.943508070736896,0,1,0,0.93973737288687,0,8,0
"HDB_5",0.990419161676647,0,0.943579826566161,0,1,0,0.939813918241906,0,7,0
"HDB_6",0.991017964071856,0,0.943660193094937,0,1,0,0.939899281005077,0,6,0
"HDB_7",0.991017964071856,0,0.943660193094937,0,1,0,0.939899281005077,0,6,0
"HDB_8",0.991017964071856,0,0.943660193094937,0,1,0,0.939899281005077,0,6,0
"HDB_9",0.991017964071856,0,0.943660193094937,0,1,0,0.939899281005077,0,6,0
"HDB_10",0.991017964071856,0,0.943660193094937,0,1,0,0.939899281005077,0,6,0
"MM",0.976047904191617,0,0.287120187426226,0,0.975247524752475,0,0.241153411296045,0,9,0
Clustering results for file  I18_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"KMeans_5",0.878675754625122,0.0150958175696188,0.560666295729587,0.0151830973340386,0.816500568780576,0.00197875216902185,0.415258264380856,0.0249373445691065,5,0
"KMeans_6",0.885426809477442,0,0.531844990452585,0.00110053738534717,0.848325295963635,0.000743020274386928,0.351967690839039,0.00213959258111767,6,0
"KMeans_7",0.906004543979227,0.0128391927972228,0.5305346552182,0.0230666174545304,0.884274205742706,0.00740163526031213,0.329480390523563,0.0403437491330865,7,0
"KMeans_8",0.938656280428432,0,0.549666788907295,0,0.914470638592867,0,0.342323929881346,0,8,0
"KMeans_9",0.93735800064914,0,0.493122362869198,6.3932767395889e-05,0.939392998299474,6.39526526454532e-05,0.239476384272224,0.000123826241688676,9,0
"KMeans_10",0.935410580980201,0,0.489015204205078,0,0.942716584431929,0,0.23114582754873,0,10,0
"KMENOIDS_5",0.88412852969815,0,0.540147405337279,0,0.818353700097937,0,0.382023831245587,0,6,0
"KMENOIDS_6",0.87990912041545,0,0.501225778440968,0,0.861289073131922,0,0.296577299495715,0,7,0
"KMENOIDS_7",0.878286270691334,0,0.471883812390141,0,0.88666029260213,0,0.236138105928988,0,8,0
"KMENOIDS_8",0.910418695228822,0,0.480307034737414,0,0.916683532348378,0,0.232284568131394,0,9,0
"KMENOIDS_9",0.937682570593963,0,0.488577456298975,0,0.94184189528389,0,0.230956423091874,0,10,0
"KMENOIDS_10",0.935735150925024,0,0.485632510948967,0,0.943152184280254,0,0.225592938420083,0,11,0
"DB_0.04_3",0.75884453099643,0,0.646621100418569,0,0.171658540450842,0,0.915784597177994,0,13,0
"DB_0.05_3",0.755923401493022,0,0.641507226950265,0,0.0741078255768888,0,0.963697230081109,0,5,0
"DB_0.06_3",0.759169100941253,0,0.639241349367932,0,0.0509716870497571,0,0.97347428733093,0,5,0
"DB_0.07_3",0.761441090555015,0,0.642705817389362,0,0.0399250844835308,0,0.985245267677419,0,4,0
"DB_0.08_3",0.763388510223953,0,0.643069799398913,0,0.0360226223184852,0,0.988063301883799,0,5,0
"DB_0.09_3",0.762414800389484,0,0.64170344423509,0,0.0234962952623559,0,0.993057263363876,0,3,0
"DB_0.1_3",0.761116520610192,0,0.64033013400102,0,0.0180409673029277,0,0.994003940079066,0,2,0
"DB_0.04_4",0.751379422265498,0,0.647588908981314,0,0.182760937890097,0,0.910542881128185,0,10,0
"DB_0.05_4",0.756572541382668,0,0.644891395524307,0,0.0909032706412888,0,0.95937759985938,0,5,0
"DB_0.06_4",0.759169100941253,0,0.641611131484549,0,0.0603605951588657,0,0.971815094434405,0,5,0
"DB_0.07_4",0.759818240830899,0,0.642346893612716,0,0.04029888250609,0,0.984449366988197,0,3,0
"DB_0.08_4",0.762414800389484,0,0.643064108886894,0,0.0360091663080019,0,0.988054472135916,0,4,0
"DB_0.09_4",0.761116520610192,0,0.641698807521592,0,0.0234872083582451,0,0.993050028162161,0,2,0
"DB_0.1_4",0.761116520610192,0,0.64033013400102,0,0.0180409673029277,0,0.994003940079066,0,2,0
"DB_0.04_5",0.754949691658552,0,0.661211783996594,0,0.247644122225183,0,0.894558886167958,0,6,0
"DB_0.05_5",0.755598831548199,0,0.647513878526537,0,0.113423887980548,0,0.950505793235214,0,6,0
"DB_0.06_5",0.757546251217137,0,0.642261957451831,0,0.0647277584874748,0,0.97030441788622,0,4,0
"DB_0.07_5",0.75787082116196,0,0.641978274889667,0,0.0424148822923756,0,0.982633483714243,0,2,0
"DB_0.08_5",0.759818240830899,0,0.643048091149357,0,0.0359732817767479,0,0.988029604715178,0,2,0
"DB_0.09_5",0.761116520610192,0,0.641698807521592,0,0.0234872083582451,0,0.993050028162161,0,2,0
"DB_0.1_5",0.761116520610192,0,0.640671986241606,0,0.019402518064273,0,0.99376496533925,0,2,0
"DB_0.04_6",0.778967867575463,0,0.697101211025262,0,0.393266215624422,0,0.86799864062784,0,9,0
"DB_0.05_6",0.750081142486206,0,0.649665735108773,0,0.127320022865894,0,0.945637441405354,0,3,0
"DB_0.06_6",0.754949691658552,0,0.641521980129575,0,0.0671535182787565,0,0.967693967546919,0,3,0
"DB_0.07_6",0.757546251217137,0,0.639917888019154,0,0.0448604850433056,0,0.978004592030147,0,3,0
"DB_0.08_6",0.759169100941253,0,0.642350265767987,0,0.036769992112739,0,0.986467414440928,0,2,0
"DB_0.09_6",0.761116520610192,0,0.642727525638918,0,0.0275719556680501,0,0.992338071521028,0,2,0
"DB_0.1_6",0.761116520610192,0,0.641014049241897,0,0.0207640751605782,0,0.993526321774036,0,2,0
"HDB_3",0.601428107757222,0,0.340021160274325,0,0.99996074109594,0,0.0563358719734612,0,191,0
"HDB_4",0.389159363842908,0,0.230946058161248,0,0.999975800356666,0,0.00583296824493835,0,109,0
"HDB_5",0.764362220058423,0,0.639657810543886,0,0.00819672131147541,0,0.99856012946935,0,3,0
"HDB_6",0.613112625770854,0,0.500983404780873,0,0.997974287592007,0,0.29586034018736,0,25,0
"HDB_7",0.572216812723142,0,0.474160017197992,0,1,0,0.274467353162439,0,22,0
"HDB_8",0.565076273937033,0,0.470862681622175,0,1,0,0.271847033928783,0,16,0
"HDB_9",0.651736449204804,0,0.585667286300198,0,0.955318217245339,0,0.422596903839705,0,14,0
"HDB_10",0.552742616033755,0,0.468146199791769,0,0.998905317054083,0,0.275724426050334,0,14,0
"MM",0.975202856215515,0.0114582844462638,0.515659403887252,0.00658439706681477,0.985925763084861,0.00128345803252039,0.248375022146769,0.00962450903042963,8.8,0.447213595499958
Clustering results for file  I19_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"KMeans_5",0.876699029126214,0.0281113650561479,0.466624669341796,0.0162864392561967,0.851120179867903,0.0323178661682427,0.310182290267349,0.0132958628851105,5,0
"KMeans_6",0.886504854368932,0.0439399499394192,0.447951734511522,0.0315820092399162,0.869001645093496,0.0372394120169667,0.276636210877977,0.0303678663244948,6,0
"KMeans_7",0.904854368932039,0.013088804623993,0.450753641366108,0.0181359440527491,0.915590888562443,0.0162344336432902,0.261622057659687,0.0217078783222896,7,0
"KMeans_8",0.931553398058252,0.0284778151430364,0.449266445677749,0.0105639286924893,0.946396690900138,0.00980210253728993,0.246995583877471,0.0123596008317874,8,0
"KMeans_9",0.924854368932039,0.0169569714890735,0.430293148243327,0.0153824657358854,0.931733348115805,0.0379632318686334,0.226268665033424,0.0218288859111108,9,0
"KMeans_10",0.924854368932039,0.0211941992181278,0.42685015348199,0.0176792474636761,0.949514053402768,0.0267506749636817,0.214190234909591,0.017755224718493,10,0
"KMENOIDS_5",0.859708737864078,0,0.457481952309774,0,0.825610306861295,0,0.307698992524368,0,6,0
"KMENOIDS_6",0.859708737864078,0,0.427119395313966,0,0.850899747121902,0,0.254692917951137,0,7,0
"KMENOIDS_7",0.911165048543689,0,0.435058021379027,0,0.884305416743432,0,0.252269589785536,0,8,0
"KMENOIDS_8",0.95,0,0.453411261004258,0,0.955486280833275,0,0.249128484156157,0,9,0
"KMENOIDS_9",0.956796116504854,0,0.453711623608406,0,0.961451986584907,0,0.247123748947713,0,10,0
"KMENOIDS_10",0.969902912621359,0,0.45394974466821,0,0.967021500344834,0,0.245192648950433,0,11,0
"DB_0.04_3",0.889320388349515,0,0.420024330785517,0,0.879966425547998,0,0.233810349955716,0,24,0
"DB_0.05_3",0.899029126213592,0,0.423125562885178,0,0.878021330014097,0,0.238526801013668,0,20,0
"DB_0.06_3",0.905339805825243,0,0.45379036859254,0,0.841076496961764,0,0.29644667156031,0,15,0
"DB_0.07_3",0.897087378640777,0,0.453174554525007,0,0.830872038780477,0,0.299585189941088,0,15,0
"DB_0.08_3",0.838349514563107,0,0.440881849516921,0,0.582310684203231,0,0.383356715254631,0,11,0
"DB_0.09_3",0.836893203883495,0,0.469068310094918,0,0.494944290170513,0,0.458541707711361,0,9,0
"DB_0.1_3",0.829126213592233,0,0.51127939380508,0,0.375025477052717,0,0.566712637639281,0,5,0
"DB_0.04_4",0.879126213592233,0,0.41894217666225,0,0.880865141701135,0,0.232440797490583,0,19,0
"DB_0.05_4",0.892718446601942,0,0.42280351004588,0,0.877959694850188,0,0.238334384707541,0,16,0
"DB_0.06_4",0.902912621359223,0,0.453912494046973,0,0.843568724193835,0,0.295675644496248,0,14,0
"DB_0.07_4",0.893203883495146,0,0.45279308930247,0,0.832475274021445,0,0.298494051207166,0,12,0
"DB_0.08_4",0.83495145631068,0,0.440517359261023,0,0.582742742873361,0,0.382682566560743,0,9,0
"DB_0.09_4",0.831553398058252,0,0.468169108389877,0,0.495354173904109,0,0.457113407121997,0,6,0
"DB_0.1_4",0.827669902912621,0,0.511265247999547,0,0.374999796173608,0,0.566699369752498,0,4,0
"DB_0.04_5",0.864563106796116,0,0.41780249626315,0,0.88320676743681,0,0.230814888843943,0,15,0
"DB_0.05_5",0.888834951456311,0,0.422526723784286,0,0.877872549998118,0,0.238176148998706,0,14,0
"DB_0.06_5",0.898058252427185,0,0.452991130579931,0,0.843974979538961,0,0.294346331210216,0,13,0
"DB_0.07_5",0.891747572815534,0,0.452890223833796,0,0.833778607578203,0,0.298131546995801,0,12,0
"DB_0.08_5",0.836893203883495,0,0.440586202181283,0,0.586284070018384,0,0.381345876684899,0,10,0
"DB_0.09_5",0.831553398058252,0,0.438093239719536,0,0.568935512965418,0,0.384881924651724,0,7,0
"DB_0.1_5",0.826699029126214,0,0.511619364664721,0,0.38159124228049,0,0.564510255374445,0,4,0
"DB_0.04_6",0.846601941747573,0,0.416195061227762,0,0.888061788687851,0,0.228180758936431,0,13,0
"DB_0.05_6",0.87621359223301,0,0.421061218331078,0,0.879666491152961,0,0.236045054995232,0,12,0
"DB_0.06_6",0.889805825242718,0,0.452565341833391,0,0.843773258980931,0,0.294126921978711,0,10,0
"DB_0.07_6",0.885436893203884,0,0.452275824346817,0,0.833891861171537,0,0.297366296175004,0,10,0
"DB_0.08_6",0.832038834951456,0,0.440482466274042,0,0.586149053829799,0,0.381282034788064,0,8,0
"DB_0.09_6",0.830582524271845,0,0.437773072987641,0,0.569435904127352,0,0.384231245004693,0,7,0
"DB_0.1_6",0.826699029126214,0,0.511619364664721,0,0.38159124228049,0,0.564510255374445,0,4,0
"HDB_3",0.770873786407767,0,0.359889568411473,0,0.999901436143366,0,0.114108093680232,0,124,0
"HDB_4",0.88495145631068,0,0.426793570259858,0,0.999835300302448,0,0.200132133428441,0,34,0
"HDB_5",0.903398058252427,0,0.438960849125553,0,0.999897296410841,0,0.215753702315814,0,24,0
"HDB_6",0.904854368932039,0,0.446772162940819,0,0.999953661793984,0,0.226358161497695,0,16,0
"HDB_7",0.888834951456311,0,0.443241369879808,0,0.999956691424736,0,0.223421446738318,0,18,0
"HDB_8",0.900485436893204,0,0.445351452538465,0,0.998939781230483,0,0.225083562879955,0,14,0
"HDB_9",0.902427184466019,0,0.445819207174753,0,0.99995690712491,0,0.225486384143633,0,14,0
"HDB_10",0.899514563106796,0,0.445015253893633,0,1,0,0.224657830231622,0,13,0
"MM",0.924563106796117,0.00607863139514504,0.413774148068862,0.00333158597834929,0.939245017844944,0.00560567340769735,0.199972138028208,0.00240631211186459,9,0
Clustering results for file  I20_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"KMeans_5",0.862589656474141,0.0339866177313763,0.464945558889577,0.0240160981281985,0.787948448065401,0.0322010061825868,0.308994868265179,0.02028770813895,5,0
"KMeans_6",0.91679879199698,0.0403578347646272,0.502035996026546,0.0233423164583861,0.872864656031468,0.0693895395590549,0.322994298354277,0.00703332154650235,6,0
"KMeans_7",0.886070215175538,0.0489016010596073,0.459955646490325,0.0328735457213246,0.859668789853537,0.0687021801878253,0.266968082452748,0.0305299126625641,7,0
"KMeans_8",0.913099282748207,0.0416547959270511,0.466982068134929,0.032418023449839,0.898472846617408,0.0490735590756011,0.258651780210563,0.0293835363357126,8,0
"KMeans_9",0.960437901094753,0.00263440488068974,0.488249057103005,0.0186382443357219,0.957032874078148,0.00218923491565198,0.261913124946624,0.0284181316725917,9,0
"KMeans_10",0.959154397885995,0.00270117686976192,0.472678397708079,0.0139068361056708,0.959867389846181,0.00351446630469429,0.237456168017175,0.0220045256609505,10,0
"KMENOIDS_5",0.947904869762174,0,0.525014569711651,0,0.924544262053916,0,0.33211557860754,0,6,0
"KMENOIDS_6",0.947527368818422,0,0.499702047971132,0,0.929523272451519,0,0.29217784602428,0,7,0
"KMENOIDS_7",0.944129860324651,0,0.495463430879121,0,0.939312290607481,0,0.281166474018743,0,8,0
"KMENOIDS_8",0.94714986787467,0,0.494892617518553,0,0.956441102142393,0,0.272050013486764,0,9,0
"KMENOIDS_9",0.946394865987165,0,0.490997571904806,0,0.957011157676835,0,0.265999149361472,0,10,0
"KMENOIDS_10",0.946017365043413,0,0.450377729040999,0,0.968031355681378,0,0.20044671206224,0,11,0
"DB_0.04_3",0.777274443186108,0,0.648078166645568,0,0.190122185636423,0,0.868118216569974,0,14,0
"DB_0.05_3",0.78406946017365,0,0.647010956651259,0,0.132859640416574,0,0.894783275180058,0,13,0
"DB_0.06_3",0.788599471498679,0,0.649790891848831,0,0.110986487161445,0,0.909669430045244,0,10,0
"DB_0.07_3",0.793884484711212,0,0.649936874086898,0,0.0914723549165208,0,0.919476790637627,0,11,0
"DB_0.08_3",0.788976972442431,0,0.645220108140905,0,0.0630852826698524,0,0.926196777029998,0,7,0
"DB_0.09_3",0.790486976217441,0,0.646120807144918,0,0.0599776673308081,0,0.929057503199178,0,6,0
"DB_0.1_3",0.791619479048698,0,0.646146182963645,0,0.0577769526234944,0,0.930175505051573,0,6,0
"DB_0.04_4",0.770101925254813,0,0.648879928468703,0,0.200558340709249,0,0.863818780492126,0,9,0
"DB_0.05_4",0.780671951679879,0,0.649785189417656,0,0.151045953150143,0,0.889875609807607,0,10,0
"DB_0.06_4",0.785201963004908,0,0.649273966462862,0,0.113401185365418,0,0.907638814348777,0,8,0
"DB_0.07_4",0.792374480936202,0,0.649911213146613,0,0.0936219488908004,0,0.918370573400371,0,10,0
"DB_0.08_4",0.788976972442431,0,0.645220108140905,0,0.0630852826698524,0,0.926196777029998,0,7,0
"DB_0.09_4",0.790486976217441,0,0.646120807144918,0,0.0599776673308081,0,0.929057503199178,0,6,0
"DB_0.1_4",0.791619479048698,0,0.646146182963645,0,0.0577769526234944,0,0.930175505051573,0,6,0
"DB_0.04_5",0.853529633824085,0,0.743379762527956,0,0.65283302520105,0,0.786689635579954,0,12,0
"DB_0.05_5",0.776141940354851,0,0.649998745465142,0,0.154415625235957,0,0.888337954091926,0,7,0
"DB_0.06_5",0.781804454511136,0,0.647878866676019,0,0.116648941440118,0,0.90388711451348,0,7,0
"DB_0.07_5",0.788976972442431,0,0.649849056646811,0,0.0956758513685063,0,0.917215342145674,0,8,0
"DB_0.08_5",0.786334465836165,0,0.644750512933684,0,0.0678970927024115,0,0.923125242532124,0,6,0
"DB_0.09_5",0.790486976217441,0,0.646120807144918,0,0.0599776673308081,0,0.929057503199178,0,6,0
"DB_0.1_5",0.791619479048698,0,0.646146182963645,0,0.0577769526234944,0,0.930175505051573,0,6,0
"DB_0.04_6",0.844469611174028,0,0.742365870265129,0,0.657882884076325,0,0.782644943371726,0,11,0
"DB_0.05_6",0.773876934692337,0,0.651556079418899,0,0.160999991215819,0,0.887303460812051,0,6,0
"DB_0.06_6",0.778406946017365,0,0.64647378763462,0,0.119849247773756,0,0.900127454082523,0,6,0
"DB_0.07_6",0.784824462061155,0,0.65017580595311,0,0.0971853425385024,0,0.916857480713623,0,6,0
"DB_0.08_6",0.786334465836165,0,0.646433300373281,0,0.0749075350806035,0,0.922202656057541,0,6,0
"DB_0.09_6",0.789731974329936,0,0.646524824393632,0,0.061720955977663,0,0.928800012851449,0,6,0
"DB_0.1_6",0.791619479048698,0,0.646571299207704,0,0.0595464959049414,0,0.929947932960516,0,6,0
"HDB_3",0.625141562853907,0,0.307253549478285,0,0.999477102597975,0,0.024397678913099,0,165,0
"HDB_4",0.563608909022273,0,0.294246589090793,0,0.999108855165513,0,0.0288162189403086,0,72,0
"HDB_5",0.670819177047943,0,0.369245819262584,0,0.985542002618703,0,0.11798606946963,0,36,0
"HDB_6",0.778029445073613,0,0.48370900949911,0,0.974718273069891,0,0.267580059425553,0,25,0
"HDB_7",0.752359380898452,0,0.4754527445231,0,0.974300269885071,0,0.260765444867317,0,22,0
"HDB_8",0.768591921479804,0,0.482693976750048,0,0.97440535762723,0,0.267077935447672,0,19,0
"HDB_9",0.775764439411099,0,0.483995556665629,0,0.975624688519021,0,0.267729213862324,0,17,0
"HDB_10",0.778784446961117,0,0.48428837650644,0,0.975243156690246,0,0.26681269347043,0,16,0
"MM",0.9120422801057,0.011714700376884,0.446558354688938,0.0118900429930502,0.941387257726398,0.00949790811064897,0.207647460218274,0.0163293547853701,9,0
Clustering results for file  I21_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"KMeans_5",0.900962861072902,0,0.459908971980701,0.0681860186235693,0.676923475638488,0.105870003598125,0.41274219730138,0.10539912418288,5,0
"KMeans_6",0.922696011004127,0.0198395607716222,0.502488800272579,0.0790061216217893,0.738875695033456,0.112541683818321,0.451111554906931,0.106890945493821,6,0
"KMeans_7",0.937459880788629,0.0261017995107706,0.428573880342743,0.0196862125988301,0.871181792479502,0.0771907460797044,0.332375758506798,0.00787970468963587,7,0
"KMeans_8",0.951581843191197,0.0207612281133759,0.42283667537406,0.0199708588976588,0.92245122985581,0.0546350770441543,0.314248508590009,0.0230533855760709,8,0
"KMeans_9",0.966070609812013,0.016664632595494,0.408285064085576,0.00805789568430069,0.964541513523702,0.0421117380699009,0.287386127966818,0.0118598448741244,9,0
"KMeans_10",0.974415405777166,0.00075340104196033,0.390824762649908,0.0285741140117989,0.983802186410329,0.0021646847824713,0.261944747420437,0.0348176746503182,10,0
"KMENOIDS_5",0.900962861072902,0,0.488388038480791,0,0.607506361323155,0,0.462498399774688,0,6,0
"KMENOIDS_6",0.900962861072902,0,0.374613530532665,0,0.734014230515503,0,0.296499987198197,0,7,0
"KMENOIDS_7",0.936726272352132,0,0.393860656461769,0,0.855970219583451,0,0.293423970094989,0,8,0
"KMENOIDS_8",0.97157267308574,0,0.414796680253566,0,0.970648383752709,0,0.293985713188417,0,9,0
"KMENOIDS_9",0.97157267308574,0,0.355998216456553,0,0.976693996795778,0,0.22109378600507,0,10,0
"KMENOIDS_10",0.972031178358551,0,0.341161574734256,0,0.981608707944586,0,0.201964308574647,0,11,0
"DB_0.04_3",0.950939935809262,0,0.706549895048564,0,0.986358938702728,0,0.646013787005954,0,17,0
